List ID	Concept nr.	Concept	Word	Stem	Set	Confirmed	Comment	Source	Mediator
128	77	the maize/corn	гьяджибухда	4	77-4				
57	77	the maize/corn	гьяджидяхин	6	77-6				
58	77	the maize/corn	гьяджидяхин	6	77-6				
60	77	the maize/corn	гьяджидяхин	6	77-6				
116	77	the maize/corn	гьяджидяхин	6	77-6				
117	77	the maize/corn	гьяджидяхин	6	77-6				
127	77	the maize/corn	гьяджидяхин	6	77-6				
130	77	the maize/corn	гьяджидяхин	6	77-6				
33	77	the maize/corn	гьяджиндяхин	6	77-6				
34	77	the maize/corn	гьяджиндяхин	6	77-6				
35	77	the maize/corn	гьяджиндяхин	6	77-6				
36	77	the maize/corn	гьяджиндяхин	6	77-6				
24	77	the maize/corn	гьяжибугъда	4	77-4				
59	77	the maize/corn	гьяжибугъда	4	77-4				
24	77	the maize/corn	гьяжидяхин	6	77-6				
61	77	the maize/corn	гьяжидяхин	6	77-6				
115	77	the maize/corn	гьяжидяхин	6	77-6				
118	77	the maize/corn	гьяжидяхин	6	77-6				
129	77	the maize/corn	гьяжидяхин	6	77-6				
132	77	the maize/corn	гьяжидяхин	6	77-6				
37	77	the maize/corn	гьяжилач1и	7	77-7				
39	77	the maize/corn	гьяжилач1и	7	77-7				
40	77	the maize/corn	гьяжилач1и	7	77-7				
41	77	the maize/corn	гьяжилач1и	7	77-7				
38	77	the maize/corn	гьяжилаъач1и	7	77-7				
42	77	the maize/corn	гьяжилаъач1и	7	77-7				
43	77	the maize/corn	гьяжилаъач1и	7	77-7				
86	77	the maize/corn	каргъаделле	2	77-2				
134	77	the maize/corn	каргъидалы	2	77-2				
51	77	the maize/corn	каргъудали	2	77-2				
66	77	the maize/corn	кукуруз	8	77-8				
67	77	the maize/corn	кукуруз	8	77-8				
69	77	the maize/corn	кукуруз	8	77-8				
70	77	the maize/corn	кукуруз						
22	77	the maize/corn	кукуруза	8	77-8				
82	77	the maize/corn	кукуруза	8	77-8				
84	77	the maize/corn	кукуруза	8	77-8				
81	77	the maize/corn	къаргъадалай	2	77-2				
45	77	the maize/corn	къаргъадали	2	77-2				
46	77	the maize/corn	къаргъадали	2	77-2				
47	77	the maize/corn	къаргъадали	2	77-2				
98	77	the maize/corn	къаргъадали	2	77-2				
99	77	the maize/corn	къаргъадали	2	77-2				
23	77	the maize/corn	къаргъадалый	2	77-2				
112	77	the maize/corn	къаргъадалый	2	77-2				
48	77	the maize/corn	къаргъудали	2	77-2				
49	77	the maize/corn	къаргъудали	2	77-2				
50	77	the maize/corn	къаргъудали	2	77-2				
87	77	the maize/corn	къаргъудели	2	77-2				
88	77	the maize/corn	къаргъудели	2	77-2				
27	77	the maize/corn	къаргьдали	2	77-2				
6	77	the maize/corn	къаш	9	77-9				
18	77	the maize/corn	симилди	3	77-3				
83	77	the maize/corn	симилди	3	77-3				
85	77	the maize/corn	симилди	3	77-3				
8	77	the maize/corn	симинди	3	77-3				
18	77	the maize/corn	симинди	3	77-3				
25	77	the maize/corn	симинди	3	77-3				
44	77	the maize/corn	х1ажилач1и	10	77-10				
137	77	the maize/corn	х1еч1инк1а	11	77-11				
126	77	the maize/corn	х1еч1къир	12	77-12				
138	77	the maize/corn	х1еч1ч1инк1а	13	77-13				
78	77	the maize/corn	хIаджибугъда	4	77-4				
79	77	the maize/corn	хIаджибугъда	4	77-4				
89	77	the maize/corn	хIаджибугъда	4	77-4				
10	77	the maize/corn	хIеджибугъда	4	77-4				
120	77	the maize/corn	хIеджибугъда	4	77-4				
27	77	the maize/corn	хаджбугъда	4	77-4				
28	77	the maize/corn	хаджбугъда	4	77-4				
29	77	the maize/corn	хаджибугъда	4	77-4				
31	77	the maize/corn	хаджибугъда	4	77-4				
29	77	the maize/corn	хъаджибугъда	4	77-4				
32	77	the maize/corn	хъаджибугъда						
135	77	the maize/corn	хъаджибугъда	4	77-4				
15	77	the maize/corn	хьаьжк1а	14	77-14				
9	77	the maize/corn	цIебекъеру	15	77-15				
12	77	the maize/corn	цIоросаролъ	16	77-16				
113	77	the maize/corn	ч1акъиру	17	77-17				
114	77	the maize/corn	ч1акъиру	17	77-17				
53	77	the maize/corn	шамакъуру	18	77-18				
54	77	the maize/corn	шамакъуру	18	77-18				
55	77	the maize/corn	шамакъуру	18	77-18				
56	77	the maize/corn	щамакъеру	18	77-18				
19	77	the maize/corn	щамакъуру	18	77-18				
100	78	the medicine	darman	1	78-1				
102	78	the medicine	darman	1	78-1				
107	78	the medicine	darman	1	78-1				
108	78	the medicine	darman	1	78-1				
139	78	the medicine	darman						
141	78	the medicine	darman					Persian	
101	78	the medicine	darman podtv	1	78-1				
139	78	the medicine	daroo						
14	78	the medicine	daru	2	78-2				
141	78	the medicine	daru					Persian	
11	78	the medicine	dawaa'	3	78-3				
52	78	the medicine	dərman	1	78-1				
106	78	the medicine	dərman	1	78-1				
140	78	the medicine	duru					Persian	
52	78	the medicine	heb	4	78-4				
17	78	the medicine	meditsina	5	78-5				
13	78	the medicine	tibb						
103	78	the medicine	ts'amal	6	78-6				
1	78	the medicine	ts'amali	6	78-6				
96	78	the medicine	ts'amali	6	78-6				
104	78	the medicine	ts'amali	6	78-6				
105	78	the medicine	ts'amali	6	78-6				
97	78	the medicine	ts1amali	6	78-6				
24	78	the medicine	дава	3	78-3				
82	78	the medicine	дава	3	78-3				
112	78	the medicine	дава	3	78-3				
37	78	the medicine	дарбан	1	78-1				
38	78	the medicine	дарбан	1	78-1				
40	78	the medicine	дарбан	1	78-1				
41	78	the medicine	дарбан	1	78-1				
42	78	the medicine	дарбан	1	78-1				
43	78	the medicine	дарбан	1	78-1				
44	78	the medicine	дарбан	1	78-1				
2	78	the medicine	дарман						
3	78	the medicine	дарман	1	78-1				
4	78	the medicine	дарман	1	78-1				
5	78	the medicine	дарман	1	78-1				
6	78	the medicine	дарман	1	78-1				
7	78	the medicine	дарман	1	78-1				
10	78	the medicine	дарман	1	78-1				
12	78	the medicine	дарман	1	78-1				
18	78	the medicine	дарман	1	78-1				
20	78	the medicine	дарман	1	78-1				
21	78	the medicine	дарман	1	78-1				
23	78	the medicine	дарман	1	78-1				
24	78	the medicine	дарман	1	78-1				
27	78	the medicine	дарман	1	78-1				
28	78	the medicine	дарман	1	78-1				
29	78	the medicine	дарман	1	78-1				
29	78	the medicine	дарман	1	78-1				
31	78	the medicine	дарман	1	78-1				
32	78	the medicine	дарман						
33	78	the medicine	дарман	1	78-1				
34	78	the medicine	дарман	1	78-1				
35	78	the medicine	дарман	1	78-1				
36	78	the medicine	дарман	1	78-1				
39	78	the medicine	дарман	1	78-1				
45	78	the medicine	дарман	1	78-1				
46	78	the medicine	дарман	1	78-1				
47	78	the medicine	дарман	1	78-1				
48	78	the medicine	дарман	1	78-1				
49	78	the medicine	дарман	1	78-1				
50	78	the medicine	дарман	1	78-1				
51	78	the medicine	дарман	1	78-1				
57	78	the medicine	дарман	1	78-1				
58	78	the medicine	дарман	1	78-1				
59	78	the medicine	дарман	1	78-1				
60	78	the medicine	дарман	1	78-1				
61	78	the medicine	дарман	1	78-1				
62	78	the medicine	дарман	1	78-1				
63	78	the medicine	дарман	1	78-1				
64	78	the medicine	дарман	1	78-1				
65	78	the medicine	дарман	1	78-1				
66	78	the medicine	дарман	1	78-1				
67	78	the medicine	дарман	1	78-1				
68	78	the medicine	дарман	1	78-1				
69	78	the medicine	дарман	1	78-1				
70	78	the medicine	дарман						
71	78	the medicine	дарман	1	78-1				
72	78	the medicine	дарман	1	78-1				
73	78	the medicine	дарман	1	78-1				
74	78	the medicine	дарман	1	78-1				
75	78	the medicine	дарман	1	78-1				
76	78	the medicine	дарман	1	78-1				
77	78	the medicine	дарман	1	78-1				
78	78	the medicine	дарман	1	78-1				
79	78	the medicine	дарман	1	78-1				
80	78	the medicine	дарман	1	78-1				
81	78	the medicine	дарман	1	78-1				
86	78	the medicine	дарман	1	78-1				
87	78	the medicine	дарман	1	78-1				
88	78	the medicine	дарман	1	78-1				
89	78	the medicine	дарман	1	78-1				
90	78	the medicine	дарман	1	78-1				
91	78	the medicine	дарман	1	78-1				
92	78	the medicine	дарман	1	78-1				
93	78	the medicine	дарман	1	78-1				
94	78	the medicine	дарман	1	78-1				
95	78	the medicine	дарман	1	78-1				
98	78	the medicine	дарман	1	78-1				
99	78	the medicine	дарман	1	78-1				
109	78	the medicine	дарман	1	78-1				
112	78	the medicine	дарман	1	78-1				
115	78	the medicine	дарман	1	78-1				
116	78	the medicine	дарман	1	78-1				
117	78	the medicine	дарман	1	78-1				
118	78	the medicine	дарман	1	78-1				
119	78	the medicine	дарман	1	78-1				
120	78	the medicine	дарман	1	78-1				
121	78	the medicine	дарман	1	78-1				
122	78	the medicine	дарман	1	78-1				
123	78	the medicine	дарман	1	78-1				
124	78	the medicine	дарман	1	78-1				
125	78	the medicine	дарман	1	78-1				
127	78	the medicine	дарман	1	78-1				
128	78	the medicine	дарман	1	78-1				
129	78	the medicine	дарман	1	78-1				
130	78	the medicine	дарман	1	78-1				
131	78	the medicine	дарман	1	78-1				
132	78	the medicine	дарман	1	78-1				
8	78	the medicine	дару	2	78-2				
9	78	the medicine	дару	2	78-2				
12	78	the medicine	дару	2	78-2				
16	78	the medicine	дару	2	78-2				
18	78	the medicine	дару	2	78-2				
19	78	the medicine	дару	2	78-2				
25	78	the medicine	дару	2	78-2				
53	78	the medicine	дару	2	78-2				
54	78	the medicine	дару	2	78-2				
55	78	the medicine	дару	2	78-2				
56	78	the medicine	дару	2	78-2				
83	78	the medicine	дару	2	78-2				
84	78	the medicine	дару	2	78-2				
85	78	the medicine	дару	2	78-2				
111	78	the medicine	дару	2	78-2				
113	78	the medicine	дару	2	78-2				
114	78	the medicine	дару	2	78-2				
126	78	the medicine	дару	2	78-2				
137	78	the medicine	дару	2	78-2				
138	78	the medicine	дару	2	78-2				
26	78	the medicine	дерман	1	78-1				
110	78	the medicine	дерман	1	78-1				
133	78	the medicine	дерман	1	78-1				
134	78	the medicine	дерман	1	78-1				
135	78	the medicine	дерман	1	78-1				
136	78	the medicine	дерман	1	78-1				
22	78	the medicine	лекарство	7	78-7				
15	78	the medicine	молха	8	78-8				
18	78	the medicine	сабаб2	9	78-9				
18	78	the medicine	сабав	9	78-9				
139	79	the melon	-bozeh						
139	79	the melon	-moozeh						
139	79	the melon	abkhost						
11	79	the melon	batteekh	1	79-1				
139	79	the melon	bettikh						
1	79	the melon	bost'an	2	79-2				
96	79	the melon	bost'an	2	79-2				
103	79	the melon	bost'an	2	79-2				
104	79	the melon	bost'ani	2	79-2				
105	79	the melon	bost'ani	2	79-2				
97	79	the melon	bostan	2	79-2				
139	79	the melon	garmak						
13	79	the melon	jемиш						
139	79	the melon	ka-lak						
139	79	the melon	kombezeh						
13	79	the melon	NA						
14	79	the melon	NA						
21	79	the melon	NA						
25	79	the melon	NA						
78	79	the melon	NA						
79	79	the melon	NA						
127	79	the melon	NA						
1	79	the melon	nesvi	3	79-3				
17	79	the melon	nesvi	3	79-3				
96	79	the melon	nesvi	3	79-3				
97	79	the melon	nesvi	3	79-3				
105	79	the melon	nesvi	3	79-3				
139	79	the melon	shammameh						
139	79	the melon	talebi						
52	79	the melon	yemiş	4	79-4				
100	79	the melon	yemiş	4	79-4				
101	79	the melon	yemiş	4	79-4				
102	79	the melon	yemiş	4	79-4				
106	79	the melon	yemiş	4	79-4				
107	79	the melon	yemiş	4	79-4				
108	79	the melon	yemiş	4	79-4				
37	79	the melon	бистан	2	79-2				
44	79	the melon	бистан	2	79-2				
38	79	the melon	бисттан	2	79-2				
39	79	the melon	бисттан	2	79-2				
40	79	the melon	бисттан	2	79-2				
41	79	the melon	бисттан	2	79-2				
42	79	the melon	бисттан	2	79-2				
43	79	the melon	бисттан	2	79-2				
89	79	the melon	г1илин халбизак	5	79-5				
21	79	the melon	ГАТУН	6	79-6				
2	79	the melon	гатун хали						
3	79	the melon	гатун хали	7	79-7				
4	79	the melon	гатун хали	7	79-7				
5	79	the melon	гатун хали	7	79-7				
6	79	the melon	гатун хали	7	79-7				
7	79	the melon	гатун хали	7	79-7				
121	79	the melon	гатун хали	7	79-7				
122	79	the melon	гатун хали	7	79-7				
123	79	the melon	гатун хали	7	79-7				
124	79	the melon	гатун хали	7	79-7				
125	79	the melon	гатун хали	7	79-7				
13	79	the melon	говун						
134	79	the melon	говун	8	79-8				
118	79	the melon	гъаре хумурзак	9	79-9				
61	79	the melon	гьару хурзумак	9	79-9				
132	79	the melon	гьару хурзумак	9	79-9				
22	79	the melon	дыня	10	79-10				
68	79	the melon	дыня	10	79-10				
77	79	the melon	дыня	10	79-10				
80	79	the melon	дыня	10	79-10				
83	79	the melon	дыня	10	79-10				
84	79	the melon	дыня	10	79-10				
85	79	the melon	дыня	10	79-10				
119	79	the melon	дыня	10	79-10				
120	79	the melon	дыня	10	79-10				
110	79	the melon	емиш	4	79-4				
50	79	the melon	кавым	11	79-11				
51	79	the melon	кавын	11	79-11				
10	79	the melon	къавум	11	79-11				
21	79	the melon	КЪАВУМ	11	79-11				
29	79	the melon	къавум	11	79-11				
29	79	the melon	къавум	11	79-11				
31	79	the melon	къавум	11	79-11				
32	79	the melon	къавум						
45	79	the melon	къавум	11	79-11				
47	79	the melon	къавум	11	79-11				
49	79	the melon	къавум	11	79-11				
66	79	the melon	къавум	11	79-11				
67	79	the melon	къавум	11	79-11				
69	79	the melon	къавум	11	79-11				
70	79	the melon	КЪАВУМ						
81	79	the melon	къавум	11	79-11				
86	79	the melon	къавум	11	79-11				
87	79	the melon	къавум	11	79-11				
88	79	the melon	къавум	11	79-11				
98	79	the melon	къавум	11	79-11				
99	79	the melon	къавум	11	79-11				
109	79	the melon	къавум	11	79-11				
112	79	the melon	къавум	11	79-11				
133	79	the melon	къавум	11	79-11				
136	79	the melon	къавум	11	79-11				
28	79	the melon	къавун	11	79-11				
82	79	the melon	къавун	11	79-11				
46	79	the melon	къавым	11	79-11				
48	79	the melon	къавым	11	79-11				
23	79	the melon	къавын	11	79-11				
26	79	the melon	къовум	11	79-11				
8	79	the melon	неси	3	79-3				
18	79	the melon	неси	3	79-3				
27	79	the melon	овум	12	79-12				
113	79	the melon	паст1а	2	79-2				
114	79	the melon	паст1а	2	79-2				
9	79	the melon	паст1ан	2	79-2				
16	79	the melon	паст1ан	2	79-2				
19	79	the melon	паст1ан	2	79-2				
53	79	the melon	паст1ан	2	79-2				
54	79	the melon	паст1ан	2	79-2				
55	79	the melon	паст1ан	2	79-2				
56	79	the melon	паст1ан	2	79-2				
111	79	the melon	паст1ан	2	79-2				
126	79	the melon	паст1ан	2	79-2				
137	79	the melon	паст1ан	2	79-2				
138	79	the melon	паст1ан	2	79-2				
15	79	the melon	паста	2	79-2				
20	79	the melon	пастан	2	79-2				
12	79	the melon	пастІáн1	2	79-2				
74	79	the melon	пурани	13	79-13				
76	79	the melon	хадан хумурзак	14	79-14				
21	79	the melon	ХАЛИ	15	79-15				
129	79	the melon	харам хурзмаг	14	79-14				
57	79	the melon	хару хумурзаг	14	79-14				
58	79	the melon	хару хурзумаг	14	79-14				
117	79	the melon	хару хурзумаг	14	79-14				
131	79	the melon	хъабагъ	16	79-16				
53	79	the melon	хъабахъ	16	79-16				
54	79	the melon	хъабахъ	16	79-16				
135	79	the melon	хъавум	16	79-16				
131	79	the melon	хъарпуз	17	79-17				
24	79	the melon	хьадан хумурзаг	14	79-14				
62	79	the melon	хьадан хумурзаг	14	79-14				
63	79	the melon	хьадан хумурзаг	14	79-14				
64	79	the melon	хьадан хумурзаг	14	79-14				
71	79	the melon	хьадан хумурзаг	14	79-14				
72	79	the melon	хьадан хумурзаг	14	79-14				
73	79	the melon	хьадан хумурзаг	14	79-14				
75	79	the melon	хьадан хумурзаг	14	79-14				
90	79	the melon	хьадан хумурзаг	14	79-14				
91	79	the melon	хьадан хумурзаг	14	79-14				
92	79	the melon	хьадан хумурзаг	14	79-14				
93	79	the melon	хьадан хумурзаг	14	79-14				
94	79	the melon	хьадан хумурзаг	14	79-14				
95	79	the melon	хьадан хумурзаг	14	79-14				
65	79	the melon	хьаду хумурзаг	14	79-14				
115	79	the melon	хьаранхорзумаг	14	79-14				
59	79	the melon	хьари хурзумаг	14	79-14				
116	79	the melon	хьари-хьурзумаг	14	79-14				
130	79	the melon	хьари-хьурзумаг	14	79-14				
60	79	the melon	хьару хурдзумаг	14	79-14				
128	79	the melon	хьару хурдзумаг	14	79-14				
36	79	the melon	хьаюн хурдзумаг	14	79-14				
34	79	the melon	хьаюн хурдзумага	14	79-14				
33	79	the melon	хьая хурдзумага	14	79-14				
35	79	the melon	хьаян хурдзумаг	14	79-14				
78	80	the mirror	1агв	1	80-1				
79	80	the mirror	1егв	1	80-1				
139	80	the mirror	abgeeneh						
139	80	the mirror	ayeneh						
14	80	the mirror	c’ika	2	80-2				
141	80	the mirror	c’ika					Georgian	
140	80	the mirror	daχoni					Lak	
26	80	the mirror	güzgi	3	80-3				
13	80	the mirror	güzgü						
52	80	the mirror	güzgü	3	80-3				
100	80	the mirror	güzgü	3	80-3				
101	80	the mirror	güzgü	3	80-3				
102	80	the mirror	güzgü	3	80-3				
106	80	the mirror	güzgü	3	80-3				
107	80	the mirror	güzgü	3	80-3				
108	80	the mirror	güzgü	3	80-3				
133	80	the mirror	güzgü	3	80-3				
10	80	the mirror	Iегв	1	80-1				
89	80	the mirror	Iегв	1	80-1				
120	80	the mirror	Iегв	1	80-1				
139	80	the mirror	merat						
11	80	the mirror	mir'aah	4	80-4				
11	80	the mirror	mirayah(dial.)	4	80-4				
139	80	the mirror	noma						
139	80	the mirror	sajanjal						
1	80	the mirror	sark'e	5	80-5				
17	80	the mirror	sark'e	5	80-5				
96	80	the mirror	sark'e	5	80-5				
97	80	the mirror	sark'e	5	80-5				
103	80	the mirror	sark'e	5	80-5				
104	80	the mirror	sark'e	5	80-5				
105	80	the mirror	sark'e	5	80-5				
77	80	the mirror	агъ	6	80-6				
80	80	the mirror	агъ	6	80-6				
27	80	the mirror	айна	7	80-7				
19	80	the mirror	бек1иНдоб	8	80-8				
57	80	the mirror	гизги	9	80-9				
58	80	the mirror	гизги	9	80-9				
48	80	the mirror	гузге	9	80-9				
49	80	the mirror	гузге	9	80-9				
50	80	the mirror	гузге	9	80-9				
51	80	the mirror	гузги	9	80-9				
68	80	the mirror	гуьз	9	80-9				
92	80	the mirror	гуьзги	9	80-9				
2	80	the mirror	гуьзгуь						
5	80	the mirror	ГУЬЗГУЬ	9	80-9				
7	80	the mirror	гуьзгуь	9	80-9				
21	80	the mirror	ГУЬЗГУЬ	9	80-9				
63	80	the mirror	гуьзгуь	9	80-9				
66	80	the mirror	гуьзгуь	9	80-9				
67	80	the mirror	гуьзгуь	9	80-9				
69	80	the mirror	гуьзгуь	9	80-9				
70	80	the mirror	ГУЬЗГУЬ						
91	80	the mirror	гуьзгуь	9	80-9				
124	80	the mirror	ГУЬЗГУЬ	9	80-9				
125	80	the mirror	гуьзгуь	9	80-9				
111	80	the mirror	гьинни гьалч1иня мат1у	9	80-9				
86	80	the mirror	гюзге	9	80-9				
87	80	the mirror	гюзге	9	80-9				
88	80	the mirror	гюзге	9	80-9				
24	80	the mirror	гюзги	9	80-9				
28	80	the mirror	гюзги	9	80-9				
29	80	the mirror	гюзги	9	80-9				
29	80	the mirror	гюзги	9	80-9				
31	80	the mirror	гюзги	9	80-9				
35	80	the mirror	гюзги	9	80-9				
59	80	the mirror	гюзги	9	80-9				
60	80	the mirror	гюзги	9	80-9				
61	80	the mirror	гюзги	9	80-9				
62	80	the mirror	гюзги	9	80-9				
64	80	the mirror	гюзги	9	80-9				
65	80	the mirror	гюзги	9	80-9				
71	80	the mirror	гюзги	9	80-9				
72	80	the mirror	гюзги	9	80-9				
73	80	the mirror	гюзги	9	80-9				
74	80	the mirror	гюзги	9	80-9				
75	80	the mirror	гюзги	9	80-9				
90	80	the mirror	гюзги	9	80-9				
93	80	the mirror	гюзги	9	80-9				
94	80	the mirror	гюзги	9	80-9				
112	80	the mirror	гюзги	9	80-9				
117	80	the mirror	гюзги	9	80-9				
119	80	the mirror	гюзги	9	80-9				
134	80	the mirror	гюзги	9	80-9				
135	80	the mirror	гюзги	9	80-9				
136	80	the mirror	гюзги	9	80-9				
32	80	the mirror	гюзгт						
3	80	the mirror	гюзгю	9	80-9				
4	80	the mirror	гюзгю	9	80-9				
6	80	the mirror	гюзгю	9	80-9				
20	80	the mirror	гюзгю	9	80-9				
23	80	the mirror	гюзгю	9	80-9				
27	80	the mirror	гюзгю	9	80-9				
33	80	the mirror	гюзгю	9	80-9				
34	80	the mirror	гюзгю	9	80-9				
36	80	the mirror	гюзгю	9	80-9				
81	80	the mirror	гюзгю	9	80-9				
82	80	the mirror	гюзгю	9	80-9				
95	80	the mirror	гюзгю	9	80-9				
115	80	the mirror	гюзгю	9	80-9				
116	80	the mirror	гюзгю	9	80-9				
118	80	the mirror	гюзгю	9	80-9				
121	80	the mirror	гюзгю	9	80-9				
122	80	the mirror	гюзгю	9	80-9				
123	80	the mirror	гюзгю	9	80-9				
127	80	the mirror	гюзгю	9	80-9				
128	80	the mirror	гюзгю	9	80-9				
129	80	the mirror	гюзгю	9	80-9				
130	80	the mirror	гюзгю	9	80-9				
131	80	the mirror	гюзгю	9	80-9				
132	80	the mirror	гюзгю	9	80-9				
37	80	the mirror	дац1мала	10	80-10				
38	80	the mirror	дац1мала	10	80-10				
39	80	the mirror	дац1мала	10	80-10				
40	80	the mirror	дац1мала	10	80-10				
41	80	the mirror	дац1мала	10	80-10				
42	80	the mirror	дац1мала	10	80-10				
43	80	the mirror	дац1мала	10	80-10				
44	80	the mirror	дац1мала	10	80-10				
22	80	the mirror	зеркало	11	80-11				
15	80	the mirror	куьзга	9	80-9				
73	80	the mirror	лигру гюгзги	9	80-9				
76	80	the mirror	лигъру гюзги	9	80-9				
138	80	the mirror	мат1о	12	80-12				
9	80	the mirror	мат1у	12	80-12				
16	80	the mirror	мат1у	12	80-12				
19	80	the mirror	мат1у	12	80-12				
53	80	the mirror	мат1у	12	80-12				
54	80	the mirror	мат1у	12	80-12				
55	80	the mirror	мат1у	12	80-12				
56	80	the mirror	мат1у	12	80-12				
113	80	the mirror	мат1у	12	80-12				
114	80	the mirror	мат1у	12	80-12				
126	80	the mirror	мат1у	12	80-12				
137	80	the mirror	мат1у	12	80-12				
12	80	the mirror	матIу	12	80-12				
98	80	the mirror	нахвари	13	80-13				
109	80	the mirror	нахвари	13	80-13				
110	80	the mirror	нахвари	13	80-13				
99	80	the mirror	нахварий	13	80-13				
47	80	the mirror	нахури	13	80-13				
46	80	the mirror	нухари	13	80-13				
45	80	the mirror	нухри	13	80-13				
8	80	the mirror	ц1ик1а	2	80-2				
18	80	the mirror	цIикай	2	80-2				
25	80	the mirror	ЧIИКÁЙ	2	80-2				
83	80	the mirror	ЧIИКÁЙ	2	80-2				
84	80	the mirror	ЧIИКÁЙ	2	80-2				
85	80	the mirror	ЧIИКÁЙ	2	80-2				
140	81	the money	arsi					Non loan	
11	81	the money	flous	1	81-1				
11	81	the money	maal	2	81-2				
11	81	the money	nuqoud	3	81-3				
14	81	the money	okko	4	81-4				
141	81	the money	okko					Georgian	
139	81	the money	pool						
13	81	the money	pul						
26	81	the money	pul	5	81-5				
52	81	the money	pul	5	81-5				
100	81	the money	pul	5	81-5				
101	81	the money	pul	5	81-5				
102	81	the money	pul	5	81-5				
106	81	the money	pul	5	81-5				
107	81	the money	pul	5	81-5				
108	81	the money	pul	5	81-5				
133	81	the money	pul	5	81-5				
1	81	the money	puli	5	81-5				
17	81	the money	puli	5	81-5				
103	81	the money	puli	5	81-5				
104	81	the money	puli	5	81-5				
105	81	the money	puli	5	81-5				
1	81	the money	tetri	6	81-6				
96	81	the money	tetri	6	81-6				
97	81	the money	tetri	6	81-6				
20	81	the money	акъча	7	81-7				
9	81	the money	арси	8	81-8				
37	81	the money	арц	8	81-8				
38	81	the money	арц	8	81-8				
39	81	the money	арц	8	81-8				
40	81	the money	арц	8	81-8				
41	81	the money	арц	8	81-8				
42	81	the money	арц	8	81-8				
43	81	the money	арц	8	81-8				
44	81	the money	арц	8	81-8				
15	81	the money	ахч	9	81-9				
113	81	the money	ачи	10	81-10				
114	81	the money	ачи	10	81-10				
19	81	the money	г1арсе	8	81-8				
53	81	the money	г1арсе	8	81-8				
54	81	the money	г1арсе	8	81-8				
55	81	the money	г1арсе	8	81-8				
56	81	the money	г1арсе	8	81-8				
126	81	the money	г1арци	8	81-8				
12	81	the money	гIарац	8	81-8				
22	81	the money	деньги	11	81-11				
51	81	the money	зар	12	81-12				
88	81	the money	манутбыр	13	81-13				
18	81	the money	мехцер	14	81-14				
25	81	the money	мицхир	14	81-14				
83	81	the money	мицхир	14	81-14				
84	81	the money	мицхир	14	81-14				
85	81	the money	мицхир	14	81-14				
8	81	the money	окко	4	81-4				
16	81	the money	орси	8	81-8				
137	81	the money	орси	8	81-8				
138	81	the money	орси	8	81-8				
111	81	the money	орсси	8	81-8				
2	81	the money	пул						
3	81	the money	пул	5	81-5				
4	81	the money	пул	5	81-5				
5	81	the money	пул	5	81-5				
6	81	the money	пул	5	81-5				
7	81	the money	пул	5	81-5				
10	81	the money	пул	5	81-5				
21	81	the money	ПУЛ	5	81-5				
24	81	the money	пул	5	81-5				
27	81	the money	пул	5	81-5				
28	81	the money	пул	5	81-5				
29	81	the money	пул	5	81-5				
29	81	the money	пул	5	81-5				
31	81	the money	пул	5	81-5				
32	81	the money	пул						
33	81	the money	пул	5	81-5				
34	81	the money	пул	5	81-5				
35	81	the money	пул	5	81-5				
36	81	the money	пул	5	81-5				
57	81	the money	пул	5	81-5				
58	81	the money	пул	5	81-5				
59	81	the money	пул	5	81-5				
60	81	the money	пул	5	81-5				
61	81	the money	пул	5	81-5				
62	81	the money	пул	5	81-5				
63	81	the money	пул	5	81-5				
64	81	the money	пул	5	81-5				
65	81	the money	пул	5	81-5				
66	81	the money	пул	5	81-5				
67	81	the money	пул	5	81-5				
68	81	the money	пул	5	81-5				
69	81	the money	пул	5	81-5				
70	81	the money	ПУЛ						
71	81	the money	пул	5	81-5				
72	81	the money	пул	5	81-5				
73	81	the money	пул	5	81-5				
74	81	the money	пул	5	81-5				
75	81	the money	пул	5	81-5				
76	81	the money	пул	5	81-5				
77	81	the money	пул	5	81-5				
78	81	the money	пул	5	81-5				
79	81	the money	пул	5	81-5				
80	81	the money	пул	5	81-5				
89	81	the money	пул	5	81-5				
90	81	the money	пул	5	81-5				
91	81	the money	пул	5	81-5				
92	81	the money	пул	5	81-5				
93	81	the money	пул	5	81-5				
94	81	the money	пул	5	81-5				
95	81	the money	пул	5	81-5				
109	81	the money	пул	5	81-5				
115	81	the money	пул	5	81-5				
116	81	the money	пул	5	81-5				
117	81	the money	пул	5	81-5				
118	81	the money	пул	5	81-5				
119	81	the money	пул	5	81-5				
120	81	the money	пул	5	81-5				
121	81	the money	пул	5	81-5				
122	81	the money	пул	5	81-5				
123	81	the money	пул	5	81-5				
124	81	the money	пул	5	81-5				
125	81	the money	пул	5	81-5				
127	81	the money	пул	5	81-5				
128	81	the money	пул	5	81-5				
129	81	the money	пул	5	81-5				
130	81	the money	пул	5	81-5				
131	81	the money	пул	5	81-5				
132	81	the money	пул	5	81-5				
134	81	the money	пул	5	81-5				
135	81	the money	пул	5	81-5				
136	81	the money	пул	5	81-5				
98	81	the money	пыл	5	81-5				
99	81	the money	пыл	5	81-5				
45	81	the money	пыль	5	81-5				
46	81	the money	пыль	5	81-5				
47	81	the money	пыль	5	81-5				
23	81	the money	танга	15	81-15				
81	81	the money	танга	15	81-15				
82	81	the money	танга	15	81-15				
19	81	the money	шагьи-кепек	16	81-16				
53	81	the money	шагьи-кепек	16	81-16				
